threshold,tpr_bad,fpr_good,ks
0.3476473431500957,0.01922699627231705,0.0038163803378158745,0.015410615934501177
0.34738014272824974,0.01922699627231705,0.0038404584472027255,0.015386537825114325
0.3473608736448548,0.019325093192073768,0.0038404584472027255,0.015484634744871042
0.3463498323705101,0.019325093192073768,0.0039608489941369805,0.015364244197936788
0.3460032347416033,0.019521287031587207,0.0039608489941369805,0.015560438037450226
0.3459740503196515,0.019521287031587207,0.003972888048830406,0.015548398982756801
0.34576831018178966,0.01971748087110065,0.003972888048830406,0.015744592822270243
0.3456369169879474,0.01971748087110065,0.003984927103523831,0.015732553767576818
0.3449628808998132,0.019815577790857367,0.003984927103523831,0.015830650687333536
0.3446524037384098,0.019815577790857367,0.0040571614316843845,0.01575841635917298
0.34453353248098767,0.020011771630370805,0.0040571614316843845,0.015954610198686422
0.34439698040477795,0.020011771630370805,0.00409327859576466,0.015918493034606143
0.34429031156298123,0.020109868550127526,0.00409327859576466,0.016016589954362864
0.34413998029077636,0.020109868550127526,0.004117356705151512,0.015992511844976014
0.3439974273385466,0.020207965469884244,0.004117356705151512,0.01609060876473273
0.34361268098066633,0.020207965469884244,0.004225708197392341,0.015982257272491904
0.34345405041554905,0.020306062389640965,0.004225708197392341,0.016080354192248625
0.3433477815231073,0.020306062389640965,0.004249786306779192,0.016056276082861774
0.34315047997061277,0.020404159309397686,0.004249786306779192,0.016154373002618495
0.3428895946511129,0.020404159309397686,0.004309981580246319,0.016094177729151365
0.3428252423690921,0.020502256229154404,0.004309981580246319,0.016192274648908087
0.3425870739840453,0.020502256229154404,0.004358137799020021,0.016144118430134382
0.342570852930814,0.020600353148911125,0.004358137799020021,0.016242215349891103
0.34236224143915905,0.020600353148911125,0.004406294017793723,0.016194059131117402
0.342203548534629,0.020698450068667842,0.004406294017793723,0.01629215605087412
0.34183426989125354,0.020698450068667842,0.0044785283459542755,0.016219921722713568
0.3418287035858985,0.020796546988424564,0.0044785283459542755,0.01631801864247029
0.3416673950629992,0.020796546988424564,0.004490567400647701,0.016305979587776864
0.3416628431740272,0.020894643908181285,0.004490567400647701,0.016404076507533585
0.3415783844212361,0.020894643908181285,0.004514645510034552,0.01637999839814673
0.34148029770378824,0.021090837747694723,0.004514645510034552,0.016576192237660173
0.34117574235412285,0.021090837747694723,0.004562801728808254,0.016528036018886468
0.3410513164276984,0.02118893466745144,0.004562801728808254,0.016626132938643186
0.3409659165484555,0.02118893466745144,0.004586879838195105,0.016602054829256335
0.3408425075077946,0.021287031587208162,0.004586879838195105,0.016700151749013056
0.3408151067595036,0.021287031587208162,0.00459891889288853,0.01668811269431963
0.3407190199709457,0.0214832254267216,0.00459891889288853,0.01688430653383307
0.34045734549002543,0.0214832254267216,0.004610957947581956,0.016872267479139644
0.34040317188932245,0.02167941926623504,0.004610957947581956,0.017068461318653083
0.3398119032999563,0.02167941926623504,0.0046711532210490835,0.017008266045185957
0.3394765788991646,0.021875613105748478,0.0046711532210490835,0.017204459884699395
0.3392460430880368,0.021875613105748478,0.004743387549209636,0.017132225556538844
0.3392262332308509,0.0219737100255052,0.004743387549209636,0.017230322476295565
0.3389972458368443,0.0219737100255052,0.004779504713289913,0.017194205312215285
0.33884841731803983,0.02207180694526192,0.004779504713289913,0.017292302231972007
0.338522973714044,0.02207180694526192,0.004803582822676763,0.017268224122585156
0.33806206854807475,0.02226800078477536,0.004803582822676763,0.017464417962098595
0.3379769076380881,0.02226800078477536,0.004815621877370189,0.01745237890740517
0.3379279070011203,0.022366097704532076,0.004815621877370189,0.017550475827161887
0.33770824823037066,0.022366097704532076,0.00483969998675704,0.017526397717775036
0.33760008455296614,0.022464194624288798,0.00483969998675704,0.017624494637531758
0.3375954310913899,0.022464194624288798,0.004851739041450465,0.017612455582838332
0.33752223677083437,0.02256229154404552,0.004851739041450465,0.017710552502595053
